ItemName	Image	PublicPageURL	ImageURL	HTMLFileName	LocalHTMLPath
EUROPEAN CAMO STAG	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EUROPEAN%20CAMO%20STAG%20-%20Original%20Art%20-%20Trampt%20item%20517.jpg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/european-camo-stag-517.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EUROPEAN%20CAMO%20STAG%20-%20Original%20Art%20-%20Trampt%20item%20517.jpg	european-camo-stag-517.html	D:\github\ron-english-toys\items\european-camo-stag-517.html
Everlast Ronquiat	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Everlast%20Ronquiat%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/everlast-ronquiat-111.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Everlast%20Ronquiat%20-%20DESIGNER%20TOY.jpeg	everlast-ronquiat-111.html	D:\github\ron-english-toys\items\everlast-ronquiat-111.html
Evil MC	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-773.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20DESIGNER%20TOY.jpeg	evil-mc-773.html	D:\github\ron-english-toys\items\evil-mc-773.html
EVIL MC - Camo Edition	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Camo%20Edition%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-camo-edition-970.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Camo%20Edition%20-%20DESIGNER%20TOY.jpeg	evil-mc-camo-edition-970.html	D:\github\ron-english-toys\items\evil-mc-camo-edition-970.html
Evil MC - Camo Face	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Camo%20Edition%20(%20Variant%20-%20Camo%20Face%20)%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-camo-edition-variant-camo-face-340.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Camo%20Edition%20(%20Variant%20-%20Camo%20Face%20)%20-%20DESIGNER%20TOY.jpeg	evil-mc-camo-edition-variant-camo-face-340.html	D:\github\ron-english-toys\items\evil-mc-camo-edition-variant-camo-face-340.html
Evil MC - Diamond Dust Black	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Diamond%20Dust%20Edition%20(%20Black%20makeup%20)%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-diamond-dust-edition-black-makeup-520.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Diamond%20Dust%20Edition%20(%20Black%20makeup%20)%20-%20DESIGNER%20TOY.jpeg	evil-mc-diamond-dust-edition-black-makeup-520.html	D:\github\ron-english-toys\items\evil-mc-diamond-dust-edition-black-makeup-520.html
Evil MC - Diamond Dust Red	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Diamond%20Dust%20Edition%20(%20Red%20makeup%20)%20-%20DESIGNER%20TOY-2.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-diamond-dust-edition-red-makeup-175.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Diamond%20Dust%20Edition%20(%20Red%20makeup%20)%20-%20DESIGNER%20TOY-2.jpeg	evil-mc-diamond-dust-edition-red-makeup-175.html	D:\github\ron-english-toys\items\evil-mc-diamond-dust-edition-red-makeup-175.html
Evil MC - Franken	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Franken%20Evil%20MC%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/franken-evil-mc-685.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Franken%20Evil%20MC%20-%20DESIGNER%20TOY.jpeg	franken-evil-mc-685.html	D:\github\ron-english-toys\items\franken-evil-mc-685.html
Evil MC - Golden Boy	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Golden%20Boy%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-golden-boy-871.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Golden%20Boy%20-%20DESIGNER%20TOY.jpeg	evil-mc-golden-boy-871.html	D:\github\ron-english-toys\items\evil-mc-golden-boy-871.html
EVIL MC - Golden Glitter	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Golden%20Glitter%20EVIL%20MC%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/golden-glitter-evil-mc-924.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Golden%20Glitter%20EVIL%20MC%20-%20DESIGNER%20TOY.jpeg	golden-glitter-evil-mc-924.html	D:\github\ron-english-toys\items\golden-glitter-evil-mc-924.html
Evil MC - Hella Bling	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Hella%20Bling%20Edition%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-hella-bling-edition-236.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20-%20Hella%20Bling%20Edition%20-%20DESIGNER%20TOY.jpeg	evil-mc-hella-bling-edition-236.html	D:\github\ron-english-toys\items\evil-mc-hella-bling-edition-236.html
Evil MC - Hella Evil	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Hella%20Evil%20edition%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-hella-evil-edition-324.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Hella%20Evil%20edition%20-%20DESIGNER%20TOY.jpeg	evil-mc-hella-evil-edition-324.html	D:\github\ron-english-toys\items\evil-mc-hella-evil-edition-324.html
Evil MC - Pure Evil	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Pure%20Evil%20edition%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-pure-evil-edition-870.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Pure%20Evil%20edition%20-%20DESIGNER%20TOY.jpeg	evil-mc-pure-evil-edition-870.html	D:\github\ron-english-toys\items\evil-mc-pure-evil-edition-870.html
Evil MC - Stealth	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Stealth%20-%20DESIGNER%20TOY-2.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-stealth-855.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Evil%20MC%20-%20Stealth%20-%20DESIGNER%20TOY-2.jpeg	evil-mc-stealth-855.html	D:\github\ron-english-toys\items\evil-mc-stealth-855.html
Evil MC - Supervillian	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20Supervillian%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/evil-mc-supervillian-775.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/EVIL%20MC%20Supervillian%20-%20DESIGNER%20TOY.jpeg	evil-mc-supervillian-775.html	D:\github\ron-english-toys\items\evil-mc-supervillian-775.html
Eye of the Electric Illuminati	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Eye%20of%20the%20Electric%20Illuminati%20-%20ART%20PRINT.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/eye-of-the-electric-illuminati-362.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Eye%20of%20the%20Electric%20Illuminati%20-%20ART%20PRINT.jpeg	eye-of-the-electric-illuminati-362.html	D:\github\ron-english-toys\items\eye-of-the-electric-illuminati-362.html
Eyeball DNA Dock (Drawing)	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Eyeball%20DNA%20Dock%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20468.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/eyeball-dna-dock-drawing-468.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Eyeball%20DNA%20Dock%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20468.jpeg	eyeball-dna-dock-drawing-468.html	D:\github\ron-english-toys\items\eyeball-dna-dock-drawing-468.html
Fairy Snail (Drawing)	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fairy%20Snail%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20882.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fairy-snail-drawing-882.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fairy%20Snail%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20882.jpeg	fairy-snail-drawing-882.html	D:\github\ron-english-toys\items\fairy-snail-drawing-882.html
Falla Sheep - Black	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Falla%20Sheep%20-%20Black%20(Chase)%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/falla-sheep-black-chase-223.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Falla%20Sheep%20-%20Black%20(Chase)%20-%20DESIGNER%20TOY.jpeg	falla-sheep-black-chase-223.html	D:\github\ron-english-toys\items\falla-sheep-black-chase-223.html
Falla Sheep - Black Red Yellow	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Falla%20Sheep%20-%20BRY%20(Black%20Red%20Yellow)%20-%20DESIGNER%20TOY-3.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/falla-sheep-bry-black-red-yellow-170.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Falla%20Sheep%20-%20BRY%20(Black%20Red%20Yellow)%20-%20DESIGNER%20TOY-3.jpeg	falla-sheep-bry-black-red-yellow-170.html	D:\github\ron-english-toys\items\falla-sheep-bry-black-red-yellow-170.html
Falla Sheep - Green with Grey Gun	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Green%20(Grey%20Gun)%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/green-grey-gun-falla-sheep-880.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Green%20(Grey%20Gun)%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg	green-grey-gun-falla-sheep-880.html	D:\github\ron-english-toys\items\green-grey-gun-falla-sheep-880.html
Falla Sheep - Green with Pink Gun	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Green%20(Pink%20Gun)%20Fella%20Sheep%20-%20DESIGNER%20TOY-3.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/green-pink-gun-fella-sheep-761.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Green%20(Pink%20Gun)%20Fella%20Sheep%20-%20DESIGNER%20TOY-3.jpeg	green-pink-gun-fella-sheep-761.html	D:\github\ron-english-toys\items\green-pink-gun-fella-sheep-761.html
Falla Sheep - Grey	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Grey%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/grey-falla-sheep-376.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Grey%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg	grey-falla-sheep-376.html	D:\github\ron-english-toys\items\grey-falla-sheep-376.html
Falla Sheep - Maroon	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Maroon%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/maroon-falla-sheep-557.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Maroon%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg	maroon-falla-sheep-557.html	D:\github\ron-english-toys\items\maroon-falla-sheep-557.html
Falla Sheep - Orange	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Orange%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/orange-falla-sheep-320.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Orange%20Falla%20Sheep%20-%20DESIGNER%20TOY.jpeg	orange-falla-sheep-320.html	D:\github\ron-english-toys\items\orange-falla-sheep-320.html
Fat Bart	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Bart%20-%20Original%20Art%20-%20Trampt%20item%20167.jpg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fat-bart-167.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Bart%20-%20Original%20Art%20-%20Trampt%20item%20167.jpg	fat-bart-167.html	D:\github\ron-english-toys\items\fat-bart-167.html
Fat Tony - Antique	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Antique%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fat-tony-antique-905.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Antique%20-%20DESIGNER%20TOY.jpeg	fat-tony-antique-905.html	D:\github\ron-english-toys\items\fat-tony-antique-905.html
Fat Tony - Fluorescent	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Fluorescent%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fat-tony-fluorescent-361.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Fluorescent%20-%20DESIGNER%20TOY.jpeg	fat-tony-fluorescent-361.html	D:\github\ron-english-toys\items\fat-tony-fluorescent-361.html
Fat Tony - Gold	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Gold%20Fat%20Tony%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/gold-fat-tony-772.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Gold%20Fat%20Tony%20-%20DESIGNER%20TOY.jpeg	gold-fat-tony-772.html	D:\github\ron-english-toys\items\gold-fat-tony-772.html
Fat Tony - Original	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Original%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fat-tony-original-529.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fat%20Tony%20-%20Original%20-%20DESIGNER%20TOY.jpeg	fat-tony-original-529.html	D:\github\ron-english-toys\items\fat-tony-original-529.html
Fat Tony - Pink	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Pink%20Fat%20Tony%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/pink-fat-tony-289.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Pink%20Fat%20Tony%20-%20DESIGNER%20TOY.jpeg	pink-fat-tony-289.html	D:\github\ron-english-toys\items\pink-fat-tony-289.html
Fat Tony - Teal	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Teal%20Fat%20Tony%20-%20DESIGNER%20TOY-2.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/teal-fat-tony-242.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Teal%20Fat%20Tony%20-%20DESIGNER%20TOY-2.jpeg	teal-fat-tony-242.html	D:\github\ron-english-toys\items\teal-fat-tony-242.html
Fauxy Fox	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fauxy%20Fox%20-%20Original%20Art%20-%20Trampt%20item%20174.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/fauxy-fox-174.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Fauxy%20Fox%20-%20Original%20Art%20-%20Trampt%20item%20174.jpeg	fauxy-fox-174.html	D:\github\ron-english-toys\items\fauxy-fox-174.html
Figment - White Bronze	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20-%20White%20Bronze%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-white-bronze-250.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20-%20White%20Bronze%20-%20DESIGNER%20TOY.jpeg	figment-white-bronze-250.html	D:\github\ron-english-toys\items\figment-white-bronze-250.html
Figment Bust - Blue & Red	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20BlueRed%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-blue-red-137.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20BlueRed%20-%20DESIGNER%20TOY.jpeg	figment-bust-blue-red-137.html	D:\github\ron-english-toys\items\figment-bust-blue-red-137.html
FIgment Bust - Blue & Yellow	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/FIgment%20Bust%20-%20BlueYellow%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-blue-yellow-654.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/FIgment%20Bust%20-%20BlueYellow%20-%20DESIGNER%20TOY.jpeg	figment-bust-blue-yellow-654.html	D:\github\ron-english-toys\items\figment-bust-blue-yellow-654.html
Figment Bust - Bronze	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20-%20Bronze%20-%20DESIGNER%20TOY-2.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bronze-757.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20-%20Bronze%20-%20DESIGNER%20TOY-2.jpeg	figment-bronze-757.html	D:\github\ron-english-toys\items\figment-bronze-757.html
Figment Bust - Green	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20Green%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-green-144.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20Green%20-%20DESIGNER%20TOY.jpeg	figment-bust-green-144.html	D:\github\ron-english-toys\items\figment-bust-green-144.html
FIgment Bust - Green & Violet	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/FIgment%20Bust%20-%20GreenViolet%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-green-violet-888.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/FIgment%20Bust%20-%20GreenViolet%20-%20DESIGNER%20TOY.jpeg	figment-bust-green-violet-888.html	D:\github\ron-english-toys\items\figment-bust-green-violet-888.html
Figment Bust - Pink	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20Pink%20-%20DESIGNER%20TOY.jpeg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-pink-547.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20-%20Pink%20-%20DESIGNER%20TOY.jpeg	figment-bust-pink-547.html	D:\github\ron-english-toys\items\figment-bust-pink-547.html
Figment Bust Turnaround Sketches	=IMAGE("https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20Turnaround%20Sketches%20-%20Original%20Art%20-%20Trampt%20item%20554.jpg",4,160,160)	https://ronenglish-archive.github.io/ron-english-toys/items/figment-bust-turnaround-sketches-554.html	https://ronenglish-archive.github.io/ron-english-toys/images/Trampt/Figment%20Bust%20Turnaround%20Sketches%20-%20Original%20Art%20-%20Trampt%20item%20554.jpg	figment-bust-turnaround-sketches-554.html	D:\github\ron-english-toys\items\figment-bust-turnaround-sketches-554.html
